flrID,catalog,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,submissionTime,versionId,linkedEvents,duration_minutes,flare_class,risk_level,hour,day,month,year,day_of_week,magnitude,flare_class_encoded
2024-10-16T13:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-16 13:12:00+00:00,2024-10-16 13:27:00+00:00,2024-10-16 13:38:00+00:00,M1.5,S10W45,13852.0,2024-10-16 13:43:00+00:00,1,,26.0,M,2,13,16,10,2024,2,1.5,1
2024-10-16T14:29:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-16 14:29:00+00:00,2024-10-16 14:42:00+00:00,2024-10-16 14:51:00+00:00,M1.3,S09W44,13852.0,2024-10-16 15:21:00+00:00,1,,22.0,M,2,14,16,10,2024,2,1.3,1
2024-10-16T14:51:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-16 14:51:00+00:00,2024-10-16 15:00:00+00:00,2024-10-16 15:04:00+00:00,M1.3,S07W43,13852.0,2024-10-16 15:31:00+00:00,1,,13.0,M,2,14,16,10,2024,2,1.3,1
2024-10-17T02:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-17 02:12:00+00:00,2024-10-17 02:22:00+00:00,2024-10-17 02:38:00+00:00,M1.0,N10W09,13856.0,2024-10-17 02:42:00+00:00,1,,26.0,M,2,2,17,10,2024,3,1.0,1
2024-10-17T04:53:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-17 04:53:00+00:00,2024-10-17 05:05:00+00:00,2024-10-17 05:13:00+00:00,M2.4,S04W55,13854.0,2024-10-17 11:28:00+00:00,1,,20.0,M,2,4,17,10,2024,3,2.4,1
2024-10-18T17:28:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-18 17:28:00+00:00,2024-10-18 17:36:00+00:00,2024-10-18 17:41:00+00:00,M1.1,S03W76,13854.0,2024-10-18 17:52:00+00:00,1,,13.0,M,2,17,18,10,2024,4,1.1,1
2024-10-18T19:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-18 19:27:00+00:00,2024-10-18 19:38:00+00:00,2024-10-18 19:43:00+00:00,M4.8,S04W80,13854.0,2024-10-18 19:50:00+00:00,1,,16.0,M,2,19,18,10,2024,4,4.8,1
2024-10-18T23:13:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-18 23:13:00+00:00,2024-10-18 23:28:00+00:00,2024-10-18 23:38:00+00:00,M4.7,S04W80,13854.0,2024-10-18 23:46:00+00:00,2,,25.0,M,2,23,18,10,2024,4,4.7,1
2024-10-19T06:48:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-19 06:48:00+00:00,2024-10-19 06:56:00+00:00,2024-10-19 07:03:00+00:00,M6.5,S03W82,13854.0,2024-10-19 12:07:00+00:00,2,[{'activityID': '2024-10-19T07:12:00-CME-001'}],15.0,M,2,6,19,10,2024,5,6.5,1
2024-10-19T14:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-19 14:27:00+00:00,2024-10-19 14:34:00+00:00,2024-10-19 14:40:00+00:00,M1.7,S04W85,13854.0,2024-10-19 15:12:00+00:00,1,,13.0,M,2,14,19,10,2024,5,1.7,1
2024-10-21T09:01:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-21 09:01:00+00:00,2024-10-21 10:00:00+00:00,2024-10-21 11:12:00+00:00,C6.2,S20E90,,2024-10-21 17:40:00+00:00,2,[{'activityID': '2024-10-21T09:24:00-CME-001'}],131.0,C,1,9,21,10,2024,0,6.2,0
2024-10-24T03:30:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-24 03:30:00+00:00,2024-10-24 03:57:00+00:00,2024-10-24 04:28:00+00:00,X3.3,S17E68,13869.0,2024-10-24 11:03:00+00:00,2,"[{'activityID': '2024-10-24T03:48:00-CME-001'}, {'activityID': '2024-10-26T18:57:00-SEP-001'}, {'activityID': '2024-10-26T19:02:00-SEP-001'}]",58.0,X,3,3,24,10,2024,3,3.3,2
2024-10-24T10:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-24 10:22:00+00:00,2024-10-24 10:29:00+00:00,2024-10-24 10:34:00+00:00,M1.2,S17E90,13869.0,2024-10-24 11:10:00+00:00,1,,12.0,M,2,10,24,10,2024,3,1.2,1
2024-10-25T07:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-25 07:23:00+00:00,2024-10-25 07:33:00+00:00,2024-10-25 07:38:00+00:00,M1.1,S10E72,13873.0,2024-10-25 11:09:00+00:00,1,[{'activityID': '2024-10-25T07:53:00-CME-001'}],15.0,M,2,7,25,10,2024,4,1.1,1
2024-10-26T05:57:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-26 05:57:00+00:00,2024-10-26 06:23:00+00:00,2024-10-26 06:32:00+00:00,M9.5,S14E56,13873.0,2024-10-26 12:21:00+00:00,2,"[{'activityID': '2024-10-26T06:48:00-CME-001'}, {'activityID': '2024-10-26T16:45:00-SEP-001'}, {'activityID': '2024-10-26T18:05:00-SEP-001'}, {'activityID': '2024-10-26T18:57:00-SEP-001'}, {'activityID': '2024-10-26T19:02:00-SEP-001'}, {'activityID': '2024-10-26T19:50:00-SEP-001'}, {'activityID': '2024-10-26T20:06:00-SEP-001'}, {'activityID': '2024-10-26T21:43:00-SEP-001'}, {'activityID': '2024-10-28T08:57:00-SEP-001'}]",35.0,M,2,5,26,10,2024,5,9.5,1
2024-10-26T06:32:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-26 06:32:00+00:00,2024-10-26 07:19:00+00:00,2024-10-26 07:56:00+00:00,X1.8,S16E60,13873.0,2024-10-26 12:26:00+00:00,1,"[{'activityID': '2024-10-26T06:48:00-CME-001'}, {'activityID': '2024-10-26T16:45:00-SEP-001'}, {'activityID': '2024-10-26T18:05:00-SEP-001'}, {'activityID': '2024-10-26T18:57:00-SEP-001'}, {'activityID': '2024-10-26T19:02:00-SEP-001'}, {'activityID': '2024-10-26T19:50:00-SEP-001'}, {'activityID': '2024-10-26T20:06:00-SEP-001'}, {'activityID': '2024-10-26T21:43:00-SEP-001'}, {'activityID': '2024-10-28T08:57:00-SEP-001'}]",84.0,X,3,6,26,10,2024,5,1.8,2
2024-10-26T11:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-26 11:36:00+00:00,2024-10-26 11:50:00+00:00,2024-10-26 11:57:00+00:00,M2.2,N18E90,13878.0,2024-11-03 21:30:00+00:00,3,,21.0,M,2,11,26,10,2024,5,2.2,1
2024-10-26T11:58:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-26 11:58:00+00:00,2024-10-26 12:05:00+00:00,2024-10-26 12:13:00+00:00,M2.8,N17E90,13878.0,2024-10-30 14:41:00+00:00,3,,15.0,M,2,11,26,10,2024,5,2.8,1
2024-10-26T14:04:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-26 14:04:00+00:00,2024-10-26 14:16:00+00:00,2024-10-26 14:30:00+00:00,M1.6,N17E90,13878.0,2024-10-30 14:40:00+00:00,2,,26.0,M,2,14,26,10,2024,5,1.6,1
2024-10-27T23:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-27 23:05:00+00:00,2024-10-27 23:24:00+00:00,2024-10-27 23:44:00+00:00,M2.8,N14E78,13878.0,2024-10-27 23:48:00+00:00,1,,39.0,M,2,23,27,10,2024,6,2.8,1
2024-10-28T03:59:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-28 03:59:00+00:00,2024-10-28 04:09:00+00:00,2024-10-28 04:16:00+00:00,M1.3,N18E75,13878.0,2024-10-28 11:29:00+00:00,1,,17.0,M,2,3,28,10,2024,0,1.3,1
2024-10-28T14:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-28 14:41:00+00:00,2024-10-28 14:44:00+00:00,2024-10-28 14:48:00+00:00,M1.2,S16E11,13869.0,2024-10-28 15:26:00+00:00,1,,7.0,M,2,14,28,10,2024,0,1.2,1
2024-10-28T16:13:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-28 16:13:00+00:00,2024-10-28 16:28:00+00:00,2024-10-28 16:44:00+00:00,M4.2,N15E65,13878.0,2024-10-28 16:49:00+00:00,1,,31.0,M,2,16,28,10,2024,0,4.2,1
2024-10-29T16:21:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-29 16:21:00+00:00,2024-10-29 16:33:00+00:00,2024-10-29 16:41:00+00:00,M1.1,S12E10,13873.0,2024-10-29 16:49:00+00:00,2,,20.0,M,2,16,29,10,2024,1,1.1,1
2024-10-30T20:29:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-30 20:29:00+00:00,2024-10-30 20:53:00+00:00,2024-10-30 21:14:00+00:00,M7.2,N16E40,13878.0,2024-10-30 21:20:00+00:00,2,,45.0,M,2,20,30,10,2024,2,7.2,1
2024-10-31T02:16:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31 02:16:00+00:00,2024-10-31 02:52:00+00:00,2024-10-31 03:23:00+00:00,M1.0,N15E35,13878.0,2024-11-01 17:13:00+00:00,2,,67.0,M,2,2,31,10,2024,3,1.0,1
2024-10-31T03:23:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31 03:23:00+00:00,2024-10-31 03:30:00+00:00,2024-10-31 03:37:00+00:00,M1.0,N16E40,13878.0,2024-10-31 11:47:00+00:00,1,,14.0,M,2,3,31,10,2024,3,1.0,1
2024-10-31T09:22:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31 09:22:00+00:00,2024-10-31 09:37:00+00:00,2024-10-31 09:56:00+00:00,M1.3,N16E36,13878.0,2024-10-31 11:53:00+00:00,1,,34.0,M,2,9,31,10,2024,3,1.3,1
2024-10-31T12:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31 12:41:00+00:00,2024-10-31 12:54:00+00:00,2024-10-31 13:03:00+00:00,M2.4,N26W35,13875.0,2024-10-31 13:17:00+00:00,1,[{'activityID': '2024-10-31T13:48:00-CME-001'}],22.0,M,2,12,31,10,2024,3,2.4,1
2024-10-31T13:46:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31 13:46:00+00:00,2024-10-31 13:59:00+00:00,2024-10-31 14:11:00+00:00,M1.2,S09W40,13876.0,2024-10-31 15:06:00+00:00,3,,25.0,M,2,13,31,10,2024,3,1.2,1
2024-10-31T18:57:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31 18:57:00+00:00,2024-10-31 19:07:00+00:00,2024-10-31 19:18:00+00:00,M1.0,S11W43,13876.0,2024-10-31 19:21:00+00:00,1,,21.0,M,2,18,31,10,2024,3,1.0,1
2024-10-31T21:03:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31 21:03:00+00:00,2024-10-31 21:10:00+00:00,2024-10-31 21:12:00+00:00,M4.6,N16E28,13878.0,2024-10-31 21:25:00+00:00,1,,9.0,M,2,21,31,10,2024,3,4.6,1
2024-10-31T21:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31 21:12:00+00:00,2024-10-31 21:20:00+00:00,2024-10-31 21:27:00+00:00,X2.0,N16E28,13878.0,2024-10-31 21:31:00+00:00,3,[{'activityID': '2024-10-31T22:36:00-CME-001'}],15.0,X,3,21,31,10,2024,3,2.0,2
2024-10-31T21:43:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31 21:43:00+00:00,2024-10-31 21:54:00+00:00,2024-10-31 22:40:00+00:00,M9.4,N16E28,13878.0,2024-11-01 15:06:00+00:00,2,,57.0,M,2,21,31,10,2024,3,9.4,1
2024-10-31T22:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-10-31 22:41:00+00:00,2024-10-31 22:49:00+00:00,2024-10-31 22:55:00+00:00,M2.7,S10W48,13876.0,2024-10-31 23:06:00+00:00,1,,14.0,M,2,22,31,10,2024,3,2.7,1
2024-11-01T02:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-01 02:05:00+00:00,2024-11-01 02:16:00+00:00,2024-11-01 02:20:00+00:00,M1.3,N17E27,13878.0,2024-11-01 11:09:00+00:00,1,,15.0,M,2,2,1,11,2024,4,1.3,1
2024-11-01T09:46:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-01 09:46:00+00:00,2024-11-01 10:14:00+00:00,2024-11-01 11:08:00+00:00,M1.0,S10W50,13876.0,2024-11-01 11:48:00+00:00,2,,82.0,M,2,9,1,11,2024,4,1.0,1
2024-11-01T12:39:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-01 12:39:00+00:00,2024-11-01 12:52:00+00:00,2024-11-01 13:00:00+00:00,M1.3,S10W55,13876.0,2024-11-01 13:36:00+00:00,2,,21.0,M,2,12,1,11,2024,4,1.3,1
2024-11-01T14:18:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-01 14:18:00+00:00,2024-11-01 14:31:00+00:00,2024-11-01 14:42:00+00:00,M2.0,N16E15,13878.0,2024-11-01 14:53:00+00:00,1,,24.0,M,2,14,1,11,2024,4,2.0,1
2024-11-02T07:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-02 07:27:00+00:00,2024-11-02 07:38:00+00:00,2024-11-02 07:53:00+00:00,M1.0,S15W50,13869.0,2024-11-02 12:10:00+00:00,1,,26.0,M,2,7,2,11,2024,5,1.0,1
2024-11-02T08:13:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-02 08:13:00+00:00,2024-11-02 08:31:00+00:00,2024-11-02 08:45:00+00:00,M1.2,S10W64,13876.0,2024-11-02 12:12:00+00:00,1,,32.0,M,2,8,2,11,2024,5,1.2,1
2024-11-03T03:02:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-03 03:02:00+00:00,2024-11-03 03:11:00+00:00,2024-11-03 03:16:00+00:00,M1.1,S15W61,13869.0,2024-11-03 13:21:00+00:00,1,,14.0,M,2,3,3,11,2024,6,1.1,1
2024-11-03T08:39:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-03 08:39:00+00:00,2024-11-03 08:49:00+00:00,2024-11-03 09:11:00+00:00,M1.1,N15W06,13878.0,2024-11-03 13:22:00+00:00,1,,32.0,M,2,8,3,11,2024,6,1.1,1
2024-11-03T15:13:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-03 15:13:00+00:00,2024-11-03 15:18:00+00:00,2024-11-03 15:19:00+00:00,M1.1,S10E53,13883.0,2024-11-03 15:50:00+00:00,1,[{'activityID': '2024-11-03T15:27:00-CME-001'}],6.0,M,2,15,3,11,2024,6,1.1,1
2024-11-03T15:19:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-03 15:19:00+00:00,2024-11-03 15:24:00+00:00,2024-11-03 15:29:00+00:00,M1.4,S15E75,13869.0,2024-11-03 15:52:00+00:00,1,,10.0,M,2,15,3,11,2024,6,1.4,1
2024-11-03T17:38:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-03 17:38:00+00:00,2024-11-03 17:53:00+00:00,2024-11-03 17:58:00+00:00,M1.3,S08E48,13883.0,2024-11-03 18:08:00+00:00,1,,20.0,M,2,17,3,11,2024,6,1.3,1
2024-11-04T00:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04 00:52:00+00:00,2024-11-04 00:57:00+00:00,2024-11-04 01:02:00+00:00,M1.5,S08E44,13883.0,2024-11-04 12:08:00+00:00,2,,10.0,M,2,0,4,11,2024,0,1.5,1
2024-11-04T01:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04 01:05:00+00:00,2024-11-04 01:40:00+00:00,2024-11-04 02:03:00+00:00,M3.8,S04E42,13883.0,2024-11-04 02:58:00+00:00,1,[{'activityID': '2024-11-04T01:36:00-CME-001'}],58.0,M,2,1,4,11,2024,0,3.8,1
2024-11-04T03:38:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04 03:38:00+00:00,2024-11-04 03:45:00+00:00,2024-11-04 03:53:00+00:00,M1.1,S05E73,13886.0,2024-11-04 12:10:00+00:00,1,,15.0,M,2,3,4,11,2024,0,1.1,1
2024-11-04T04:06:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04 04:06:00+00:00,2024-11-04 04:15:00+00:00,2024-11-04 04:23:00+00:00,M1.0,S08E45,13883.0,2024-11-04 12:13:00+00:00,1,,17.0,M,2,4,4,11,2024,0,1.0,1
2024-11-04T04:31:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04 04:31:00+00:00,2024-11-04 04:34:00+00:00,2024-11-04 04:38:00+00:00,M1.4,N17W11,13878.0,2024-11-04 12:15:00+00:00,1,,7.0,M,2,4,4,11,2024,0,1.4,1
2024-11-04T07:02:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04 07:02:00+00:00,2024-11-04 07:08:00+00:00,2024-11-04 07:21:00+00:00,M1.3,S08E45,13883.0,2024-11-04 12:17:00+00:00,1,,19.0,M,2,7,4,11,2024,0,1.3,1
2024-11-04T08:29:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04 08:29:00+00:00,2024-11-04 08:40:00+00:00,2024-11-04 08:47:00+00:00,M1.2,S08E43,13883.0,2024-11-04 12:19:00+00:00,1,,18.0,M,2,8,4,11,2024,0,1.2,1
2024-11-04T10:07:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04 10:07:00+00:00,2024-11-04 10:17:00+00:00,2024-11-04 10:25:00+00:00,M1.6,S08E43,13883.0,2024-11-04 12:20:00+00:00,1,,18.0,M,2,10,4,11,2024,0,1.6,1
2024-11-04T11:46:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04 11:46:00+00:00,2024-11-04 11:55:00+00:00,2024-11-04 12:04:00+00:00,C6.6,S08W55,13885.0,2024-11-04 19:16:00+00:00,1,[{'activityID': '2024-11-04T13:23:00-CME-001'}],18.0,C,1,11,4,11,2024,0,6.6,0
2024-11-04T14:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04 14:05:00+00:00,2024-11-04 14:28:00+00:00,2024-11-04 14:50:00+00:00,M1.1,S07E40,13883.0,2024-11-04 15:30:00+00:00,2,,45.0,M,2,14,4,11,2024,0,1.1,1
2024-11-04T15:00:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04 15:00:00+00:00,2024-11-04 15:08:00+00:00,2024-11-04 15:12:00+00:00,M1.3,S07E38,13883.0,2024-11-04 15:29:00+00:00,1,,12.0,M,2,15,4,11,2024,0,1.3,1
2024-11-04T15:26:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04 15:26:00+00:00,2024-11-04 15:33:00+00:00,2024-11-04 15:36:00+00:00,M3.7,S07E39,13883.0,2024-11-04 22:28:00+00:00,2,[{'activityID': '2024-11-04T17:24:00-CME-001'}],10.0,M,2,15,4,11,2024,0,3.7,1
2024-11-04T15:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-04 15:36:00+00:00,2024-11-04 15:38:00+00:00,2024-11-04 15:41:00+00:00,M5.5,S07E38,13883.0,2024-11-04 22:27:00+00:00,3,[{'activityID': '2024-11-04T17:24:00-CME-001'}],5.0,M,2,15,4,11,2024,0,5.5,1
2024-11-05T06:35:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-05 06:35:00+00:00,2024-11-05 06:54:00+00:00,2024-11-05 07:08:00+00:00,M2.6,S07E85,13889.0,2024-11-08 13:57:00+00:00,2,[{'activityID': '2024-11-05T07:36:00-CME-001'}],33.0,M,2,6,5,11,2024,1,2.6,1
2024-11-05T09:11:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-05 09:11:00+00:00,2024-11-05 09:23:00+00:00,2024-11-05 09:49:00+00:00,M1.0,S07E28,13883.0,2024-11-05 15:16:00+00:00,2,,38.0,M,2,9,5,11,2024,1,1.0,1
2024-11-05T13:28:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-05 13:28:00+00:00,2024-11-05 13:39:00+00:00,2024-11-05 13:54:00+00:00,M1.2,S08E28,13883.0,2024-11-05 14:11:00+00:00,1,,26.0,M,2,13,5,11,2024,1,1.2,1
2024-11-05T13:58:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-05 13:58:00+00:00,2024-11-05 14:19:00+00:00,2024-11-05 14:27:00+00:00,M2.9,S08E28,13883.0,2024-11-05 14:32:00+00:00,1,,29.0,M,2,13,5,11,2024,1,2.9,1
2024-11-05T15:05:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-05 15:05:00+00:00,2024-11-05 15:26:00+00:00,2024-11-05 15:43:00+00:00,M4.1,S15W88,13872.0,2024-11-05 17:07:00+00:00,2,[{'activityID': '2024-11-05T16:09:00-CME-001'}],38.0,M,2,15,5,11,2024,1,4.1,1
2024-11-06T02:28:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-06 02:28:00+00:00,2024-11-06 02:38:00+00:00,2024-11-06 02:46:00+00:00,M1.1,S06E15,13883.0,2024-11-06 02:51:00+00:00,1,,18.0,M,2,2,6,11,2024,2,1.1,1
2024-11-06T03:02:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-06 03:02:00+00:00,2024-11-06 03:09:00+00:00,2024-11-06 03:14:00+00:00,M1.2,S06E15,13883.0,2024-11-06 12:11:00+00:00,1,,12.0,M,2,3,6,11,2024,2,1.2,1
2024-11-06T07:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-06 07:36:00+00:00,2024-11-06 08:04:00+00:00,2024-11-06 08:23:00+00:00,M2.9,S06E15,13883.0,2024-11-06 12:12:00+00:00,1,,47.0,M,2,7,6,11,2024,2,2.9,1
2024-11-06T08:48:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-06 08:48:00+00:00,2024-11-06 08:50:00+00:00,2024-11-06 08:54:00+00:00,M5.8,N16W60,13887.0,2024-11-06 12:04:00+00:00,2,,6.0,M,2,8,6,11,2024,2,5.8,1
2024-11-06T11:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-06 11:56:00+00:00,2024-11-06 12:04:00+00:00,2024-11-06 12:10:00+00:00,M1.5,S06E15,13883.0,2024-11-06 12:15:00+00:00,1,,14.0,M,2,11,6,11,2024,2,1.5,1
2024-11-06T12:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-06 12:56:00+00:00,2024-11-06 13:02:00+00:00,2024-11-06 13:11:00+00:00,M1.2,S10E90,13889.0,2024-11-08 14:09:00+00:00,3,,15.0,M,2,12,6,11,2024,2,1.2,1
2024-11-06T13:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-06 13:36:00+00:00,2024-11-06 13:40:00+00:00,2024-11-06 13:46:00+00:00,X2.3,S06E13,13883.0,2024-11-06 14:29:00+00:00,4,,10.0,X,3,13,6,11,2024,2,2.3,2
2024-11-06T14:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-06 14:27:00+00:00,2024-11-06 14:38:00+00:00,2024-11-06 14:45:00+00:00,M5.3,S10E90,13889.0,2024-11-08 17:42:00+00:00,4,,18.0,M,2,14,6,11,2024,2,5.3,1
2024-11-06T15:50:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-06 15:50:00+00:00,2024-11-06 15:57:00+00:00,2024-11-06 16:03:00+00:00,M1.6,S10E90,13889.0,2024-11-08 14:22:00+00:00,2,[{'activityID': '2024-11-06T16:48:00-CME-001'}],13.0,M,2,15,6,11,2024,2,1.6,1
2024-11-06T17:10:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-06 17:10:00+00:00,2024-11-06 17:18:00+00:00,2024-11-06 17:23:00+00:00,M1.2,S10E90,13889.0,2024-11-08 14:23:00+00:00,2,,13.0,M,2,17,6,11,2024,2,1.2,1
2024-11-06T18:53:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-06 18:53:00+00:00,2024-11-06 18:59:00+00:00,2024-11-06 19:13:00+00:00,M1.1,S10E90,13889.0,2024-11-08 14:24:00+00:00,3,,20.0,M,2,18,6,11,2024,2,1.1,1
2024-11-06T20:35:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-06 20:35:00+00:00,2024-11-06 20:42:00+00:00,2024-11-06 20:52:00+00:00,M1.3,S10E90,13889.0,2024-11-07 16:04:00+00:00,3,,17.0,M,2,20,6,11,2024,2,1.3,1
