flrID,catalog,instruments,beginTime,peakTime,endTime,classType,sourceLocation,activeRegionNum,note,submissionTime,versionId,link,linkedEvents,sentNotifications
2024-11-17T10:38:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-17T10:38Z,2024-11-17T10:59Z,2024-11-17T11:32Z,C5.3,S10E95,,,2024-11-17T19:14Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34687/-1,[{'activityID': '2024-11-17T11:24:00-CME-001'}],
2024-11-18T05:13:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-18T05:13Z,2024-11-18T05:22Z,2024-11-18T05:27Z,M1.0,S08E80,13901.0,,2024-11-18T18:16Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34698/-1,,
2024-11-18T07:25:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-18T07:25Z,2024-11-18T07:32Z,2024-11-18T07:36Z,M1.7,S08E79,13901.0,,2024-11-18T18:16Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34699/-1,,
2024-11-18T07:54:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-18T07:54Z,2024-11-18T07:57Z,2024-11-18T08:01Z,M1.2,S08E79,13901.0,,2024-11-18T18:16Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34700/-1,,
2024-11-18T10:41:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-18T10:41Z,2024-11-18T10:58Z,2024-11-18T11:02Z,M2.5,S08E78,13901.0,"Majority of brightening visible in SDO AIA 131 is from AR 3901; however, there is simultaneous flaring from AR 3897 (S12W55) and AR 3889 (S09W77).",2024-11-18T18:15Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34701/-1,,
2024-11-18T11:06:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-18T11:06Z,2024-11-18T11:12Z,2024-11-18T11:19Z,M1.6,S12W55,13897.0,,2024-11-18T12:35Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34702/-1,[{'activityID': '2024-11-18T12:12:00-CME-001'}],
2024-11-18T11:19:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-18T11:19Z,2024-11-18T11:27Z,2024-11-18T11:44Z,M1.5,S11W56,13897.0,,2024-11-19T14:05Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35167/-1,,
2024-11-18T12:42:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-18T12:42Z,2024-11-18T12:53Z,2024-11-18T12:57Z,M3.7,S08E73,13901.0,,2024-11-18T18:07Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34703/-1,,
2024-11-18T17:43:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-18T17:43Z,2024-11-18T17:49Z,2024-11-18T17:54Z,M1.8,S08E71,13901.0,,2024-11-18T18:05Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34713/-1,,
2024-11-18T18:45:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-18T18:45Z,2024-11-18T19:15Z,2024-11-18T19:48Z,M2.0,S10E74,13901.0,,2024-11-18T19:58Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/34714/-1,[{'activityID': '2024-11-18T19:24:00-CME-001'}],
2024-11-18T20:48:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-18T20:48Z,2024-11-18T20:51Z,2024-11-18T20:54Z,M1.1,S11W88,13889.0,"Based on SDO AIA 131 imagery, there is brightening from both AR 3889 (S11W88) and AR 3901 (S10E74).",2024-11-20T18:26Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35159/-1,,
2024-11-18T23:50:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-18T23:50Z,2024-11-19T00:00Z,2024-11-19T00:04Z,M1.1,S11W88,13889.0,,2024-11-19T00:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35158/-1,,
2024-11-20T19:11:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-20T19:11Z,2024-11-20T19:48Z,2024-11-20T20:44Z,M1.1,S08W89,13897.0,,2024-11-20T20:51Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35176/-1,[{'activityID': '2024-11-20T20:00:00-CME-001'}],
2024-11-22T15:42:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-22T15:42Z,2024-11-22T15:46Z,2024-11-22T15:51Z,M1.6,S08E73,13905.0,,2024-11-22T15:55Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35228/-1,,
2024-11-22T21:26:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-22T21:26Z,2024-11-22T22:15Z,2024-11-22T22:33Z,M1.0,S18E74,13906.0,,2024-11-22T22:39Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35249/-1,[{'activityID': '2024-11-22T22:12:00-CME-001'}],
2024-11-23T15:54:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-23T15:54Z,2024-11-23T16:07Z,2024-11-23T16:21Z,M1.1,S08E02,13901.0,,2024-11-23T17:53Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35263/-1,,
2024-11-23T17:49:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-23T17:49Z,2024-11-23T18:10Z,2024-11-23T18:34Z,M1.1,N15E80,13908.0,,2024-11-26T16:12Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35273/-1,,
2024-11-23T19:01:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-23T19:01Z,2024-11-23T19:20Z,2024-11-23T20:19Z,C5.4,S18W63,13893.0,,2024-11-24T02:54Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35283/-1,[{'activityID': '2024-11-23T19:24:00-CME-001'}],
2024-11-24T20:11:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-24T20:11Z,2024-11-24T20:22Z,2024-11-24T20:31Z,M1.1,N21E90,13910.0,This flare was originally observed from an occulted region beyond the northeast limb which has since been numbered as Active Region 13910.,2024-11-26T18:46Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35292/-1,,
2024-11-25T01:39:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-25T01:39Z,2024-11-25T01:59Z,2024-11-25T02:11Z,M1.1,S13E46,13906.0,,2024-11-25T02:25Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35293/-1,[{'activityID': '2024-11-25T04:00:00-CME-001'}],
2024-11-25T04:39:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-25T04:39Z,2024-11-25T04:53Z,2024-11-25T04:59Z,M1.8,S16E45,13906.0,,2024-11-25T12:37Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35301/-1,,
2024-11-25T07:24:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-25T07:24Z,2024-11-25T07:42Z,2024-11-25T08:03Z,M9.4,N20E90,13910.0,This flare was originally observed from an occulted region beyond the northeast limb which has since been numbered as Active Region 13910.,2024-11-26T15:57Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35296/-1,,"[{'messageID': '20241125-AL-001', 'messageIssueTime': '2024-11-25T07:41Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35297/1'}, {'messageID': '20241125-AL-003', 'messageIssueTime': '2024-11-25T12:21Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35300/1'}]"
2024-11-25T12:01:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-25T12:01Z,2024-11-25T12:12Z,2024-11-25T12:17Z,M2.0,S16E40,13906.0,Simultaneous flaring is also observed from Active Region 13095.,2024-11-26T18:43Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35302/-1,,
2024-11-25T16:07:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-25T16:07Z,2024-11-25T16:36Z,2024-11-25T16:58Z,M1.0,S14E32,13906.0,This flare is between AR 13906 and AR 13905.,2024-11-25T17:04Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35309/-1,,
2024-11-25T16:58:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-25T16:58Z,2024-11-25T17:07Z,2024-11-25T17:16Z,M1.5,N20E90,13910.0,This flare was originally observed from an occulted region beyond the northeast limb which has since been numbered as Active Region 13910.,2024-11-26T15:58Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35310/-1,,
2024-11-25T20:24:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-25T20:24Z,2024-11-25T20:54Z,2024-11-25T21:23Z,M1.9,S12W25,13901.0,,2024-11-25T21:31Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35316/-1,[{'activityID': '2024-11-25T21:24:00-CME-001'}],
2024-11-25T21:33:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-25T21:33Z,2024-11-25T21:43Z,2024-11-25T21:55Z,M1.1,S18E36,13906.0,,2024-11-26T20:32Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35347/-1,,
2024-11-27T02:21:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-27T02:21Z,2024-11-27T02:28Z,2024-11-27T02:38Z,C3.5,S20W75,,No numbered active region at the location of this flare as seen in GOES SUVI 131. Some simultaneous brightening from AR 13807 (S22W30). There is no simultaneous brightening seen at AR 13901 (S10W50). Brightening observed in GOES SUVI 131; outage in SDO affecting timestamps starting at about 2024-11-26T23:52Z.,2024-11-27T18:56Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35362/-1,[{'activityID': '2024-11-27T02:48:00-CME-001'}],
2024-11-27T12:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-11-27T12:27Z,2024-11-27T12:46Z,2024-11-27T12:49Z,M1.0,S05W50,13901.0,,2024-11-28T16:07Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35352/-1,,
2024-12-04T09:52:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-04T09:52Z,2024-12-04T10:00Z,2024-12-04T10:08Z,M2.3,S09E90,13917.0,This flare was observed from an Active Region that was unnumbered at the time of the event but has since been numbered as Active Region 13917.,2024-12-09T19:36Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35435/-1,[{'activityID': '2024-12-04T10:24:00-CME-001'}],
2024-12-04T20:31:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-04T20:31Z,2024-12-04T20:46Z,2024-12-04T20:57Z,M1.3,S16E56,13916.0,Sympathetic flaring was also observed from an unnumbered Active Region northeast of Active Region 13916.,2024-12-04T22:04Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35445/-1,,
2024-12-04T20:57:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-04T20:57Z,2024-12-04T21:05Z,2024-12-04T21:12Z,M1.4,S06E71,13917.0,This flare was observed from an Active Region that was unnumbered at the time of the event but has since been numbered as Active Region 13917.,2024-12-09T19:35Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35446/-1,,
2024-12-05T06:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-05T06:56Z,2024-12-05T07:09Z,2024-12-05T07:33Z,M1.0,S09E57,13917.0,,2024-12-05T13:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35453/-1,,
2024-12-05T08:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-05T08:12Z,2024-12-05T08:20Z,2024-12-05T08:24Z,M1.1,S17W90,13906.0,,2024-12-06T15:04Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35454/-1,,
2024-12-05T10:32:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-05T10:32Z,2024-12-05T10:40Z,2024-12-05T10:46Z,M2.5,S17W90,13906.0,,2024-12-05T13:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35455/-1,[{'activityID': '2024-12-05T11:12:00-CME-001'}],
2024-12-06T09:06:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-06T09:06Z,2024-12-06T09:26Z,2024-12-06T09:42Z,M1.4,S08E47,13917.0,"GOES X-ray flux has three ""bumps"" in the M-class flaring range included in this time-frame. After close inspection of the GOES SUVI 131 imagery, it appears this flaring is all from the same active region in close succession. The initial peak of M1.2 occurs at 2024-12-06T09:20Z with an additional increase in X-ray flux to M1.4 after a small deviation in flux.",2024-12-06T12:49Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35470/-1,,
2024-12-07T13:00:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-07T13:00Z,2024-12-07T13:08Z,2024-12-07T13:15Z,M2.3,S07E32,13917.0,,2024-12-07T14:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35488/-1,,
2024-12-07T21:53:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-07T21:53Z,2024-12-07T22:15Z,2024-12-07T22:26Z,M3.2,S08E25,13917.0,Overlapping with the simultaneous flare from behind the NW limb.,2024-12-07T23:16Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35495/-1,,
2024-12-08T08:50:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-08T08:50Z,2024-12-08T09:06Z,2024-12-08T09:10Z,X2.2,S07W52,13912.0,,2024-12-08T13:21Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35510/-1,"[{'activityID': '2024-12-08T09:24:00-CME-001'}, {'activityID': '2024-12-08T10:20:00-SEP-001'}, {'activityID': '2024-12-08T10:20:00-SEP-002'}]","[{'messageID': '20241208-AL-001', 'messageIssueTime': '2024-12-08T09:06Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35511/1'}, {'messageID': '20241208-AL-002', 'messageIssueTime': '2024-12-08T13:22Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35512/1'}]"
2024-12-08T16:00:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-08T16:00Z,2024-12-08T16:11Z,2024-12-08T16:18Z,M1.5,S07W56,13912.0,,2024-12-08T17:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35516/-1,,
2024-12-10T03:12:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-10T03:12Z,2024-12-10T03:27Z,2024-12-10T03:36Z,C9.7,S18E77,13922.0,,2024-12-10T17:24Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35553/-1,[{'activityID': '2024-12-10T03:23:00-CME-001'}],
2024-12-10T06:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-10T06:36Z,2024-12-10T06:48Z,2024-12-10T06:55Z,M6.4,S18E72,13922.0,,2024-12-10T12:36Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35542/-1,[{'activityID': '2024-12-10T07:00:00-CME-001'}],"[{'messageID': '20241210-AL-001', 'messageIssueTime': '2024-12-10T06:51Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35543/1'}, {'messageID': '20241210-AL-002', 'messageIssueTime': '2024-12-10T12:30Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35544/1'}]"
2024-12-10T07:03:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-10T07:03Z,2024-12-10T07:09Z,2024-12-10T07:14Z,M1.4,S18E72,13922.0,Accompanied by sympathetic flaring from the west limb.,2024-12-10T12:40Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35545/-1,[{'activityID': '2024-12-10T07:24:00-CME-001'}],
2024-12-10T10:55:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-10T10:55Z,2024-12-10T11:02Z,2024-12-10T11:09Z,M1.5,S18E72,13922.0,,2024-12-10T12:38Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35546/-1,[{'activityID': '2024-12-10T11:12:00-CME-001'}],
2024-12-10T14:36:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-10T14:36Z,2024-12-10T14:43Z,2024-12-10T14:47Z,C2.8,N22E27,13920.0,,2024-12-11T02:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35564/-1,[{'activityID': '2024-12-10T15:24:00-CME-001'}],
2024-12-10T17:54:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-10T17:54Z,2024-12-10T17:58Z,2024-12-10T18:03Z,M1.6,S18E70,13922.0,,2024-12-10T18:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35556/-1,[{'activityID': '2024-12-10T18:12:00-CME-001'}],
2024-12-11T05:54:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-11T05:54Z,2024-12-11T06:04Z,2024-12-11T06:09Z,M1.9,S17E55,13922.0,,2024-12-11T13:12Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35579/-1,[{'activityID': '2024-12-11T06:24:00-CME-001'}],
2024-12-11T06:55:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-11T06:55Z,2024-12-11T07:04Z,2024-12-11T07:17Z,C2.7,N22E21,13920.0,,2025-02-07T14:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/36920/-1,[{'activityID': '2024-12-11T08:00:00-CME-001'}],
2024-12-11T10:03:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-11T10:03Z,2024-12-11T10:06Z,2024-12-11T10:10Z,M2.7,N19E16,13920.0,,2024-12-17T18:11Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35578/-1,[{'activityID': '2024-12-11T10:38:00-CME-001'}],
2024-12-11T15:32:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-11T15:32Z,2024-12-11T15:49Z,2024-12-11T15:56Z,M6.7,S10W90,13912.0,This occulted flare was observed near or slightly beyond the west limb and is likely associated with former Active Region 13912 which rotated off the Earth-facing disk on 2024-12-11.,2024-12-12T19:30Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35583/-1,,"[{'messageID': '20241211-AL-001', 'messageIssueTime': '2024-12-11T15:51Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35584/1'}, {'messageID': '20241211-AL-002', 'messageIssueTime': '2024-12-11T16:01Z', 'messageURL': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/Alert/35585/1'}]"
2024-12-12T17:31:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-12T17:31Z,2024-12-12T17:43Z,2024-12-12T17:50Z,M2.2,S18E38,13922.0,,2024-12-13T12:20Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35615/-1,,
2024-12-12T20:58:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-12T20:58Z,2024-12-12T21:07Z,2024-12-12T21:12Z,M1.6,S18E35,13922.0,,2024-12-12T21:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35619/-1,,
2024-12-13T02:21:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-13T02:21Z,2024-12-13T02:30Z,2024-12-13T02:34Z,C2.1,S15W55,13916.0,"This flare is double peaked, and directly precedes a C2.2 flare with start time: 2024-12-13T02:24Z, peak time: 2024-12-13T02:39Z, end time: 2024-12-13T02:43Z. This initial C2.1 flare is believed to be linked to the associated CME.",2024-12-13T15:23Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35633/-1,[{'activityID': '2024-12-13T02:48:00-CME-001'}],
2024-12-13T03:11:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-13T03:11Z,2024-12-13T03:18Z,2024-12-13T03:22Z,M1.0,S18E37,13922.0,,2024-12-13T12:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35628/-1,[{'activityID': '2024-12-13T04:17:00-CME-001'}],
2024-12-13T11:13:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-13T11:13Z,2024-12-13T11:24Z,2024-12-13T11:30Z,M2.0,S08W47,13917.0,,2024-12-13T12:11Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35629/-1,,
2024-12-13T14:15:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-13T14:15Z,2024-12-13T14:24Z,2024-12-13T14:31Z,M1.0,S18E27,13922.0,,2024-12-13T15:47Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35632/-1,[{'activityID': '2024-12-13T14:48:00-CME-001'}],
2024-12-14T06:20:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-14T06:20Z,2024-12-14T06:27Z,2024-12-14T06:32Z,C3.7,S15W69,13916.0,,2024-12-15T00:56Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35657/-1,[{'activityID': '2024-12-14T05:36:00-CME-001'}],
2024-12-15T09:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-15T09:27Z,2024-12-15T09:40Z,2024-12-15T09:47Z,C7.2,S15W85,13916.0,This AR decayed into a plage by the time of the flaring activity.,2024-12-15T18:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35678/-1,[{'activityID': '2024-12-15T10:00:00-CME-001'}],
2024-12-15T20:15:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-15T20:15Z,2024-12-15T20:24Z,2024-12-15T20:28Z,M3.1,N22W40,13920.0,,2024-12-15T20:49Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35680/-1,,
2024-12-19T10:21:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-19T10:21Z,2024-12-19T10:38Z,2024-12-19T10:57Z,M1.6,S20W75,13924.0,,2024-12-19T12:57Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35759/-1,,
2024-12-19T15:27:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-19T15:27Z,2024-12-19T15:34Z,2024-12-19T15:39Z,M3.8,S14E68,13928.0,,2024-12-21T18:02Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35760/-1,,
2024-12-19T18:56:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-19T18:56Z,2024-12-19T19:00Z,2024-12-19T19:04Z,M1.7,S14E75,13928.0,,2024-12-20T16:42Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35761/-1,,
2024-12-20T07:20:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-20T07:20Z,2024-12-20T07:26Z,2024-12-20T07:35Z,M2.1,S20W86,13924.0,,2024-12-20T12:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35778/-1,[{'activityID': '2024-12-21T16:12:00-SEP-001'}],
2024-12-20T10:03:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-20T10:03Z,2024-12-20T10:11Z,2024-12-20T10:17Z,C9.4,S18E75,13932.0,,2024-12-20T17:12Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35785/-1,[{'activityID': '2024-12-20T10:24:00-CME-001'}],
2024-12-20T11:15:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-20T11:15Z,2024-12-20T11:18Z,2024-12-20T11:22Z,M2.5,S14E70,13928.0,,2024-12-20T12:10Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35779/-1,[{'activityID': '2024-12-21T16:12:00-SEP-001'}],
2024-12-21T00:33:00-FLR-001,M2M_CATALOG,[{'displayName': 'GOES-P: EXIS 1.0-8.0'}],2024-12-21T00:33Z,2024-12-21T00:38Z,2024-12-21T00:42Z,M1.9,S15E61,13932.0,,2024-12-21T00:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/FLR/35794/-1,[{'activityID': '2024-12-21T16:12:00-SEP-001'}],
